N do IS,Tipo de envio,Fecha y hora agendada,Fecha y hora de llegada,Volumenes declarados,Volumenes recibidos,Codigos ML en IS,Unidades en IS,Vendedor | Origen,Estado del IS,Atributo do IS
1217888,SPD,28/09/2020 23:00,-,20,0,23,810,XIAOMIYOUPINMX1,Creado,-
1217895,SPD,28/09/2020 23:00,-,46,0,2,2300,UNUNMX1,Creado,-
1217899,SPD,28/09/2020 23:00,-,3,0,2,20,MARTINMX3,Creado,-
1217902,SPD,28/09/2020 23:00,-,30,0,1,300,TATEEMX,Creado,-
1217903,SPD,28/09/2020 23:00,-,15,0,8,588,XIAOMIYOUPINMX1,Creado,-
1217916,SPD,28/09/2020 23:00,-,1,0,2,20,DHPREMIUMSTOREMX1,Creado,-
1156827,FTL,29/09/2020 07:00,29/09/2020 06:08,250,9,26,597,ABSOPTIMOS,En Stage In,cpg
1165531,FTL,29/09/2020 07:00,29/09/2020 07:35,14,22,18,212,PAPELUCHE-EXPRESS,En Stage In,-
1166325,FTL,29/09/2020 07:00,29/09/2020 07:21,14,30,26,623,RR GADGETS,En Stage In,-
1170998,FTL,29/09/2020 07:00,29/09/2020 07:24,4,4,8,103,MEFE2726079,En Stage In,-
1181494,FTL,29/09/2020 07:00,-,1,0,1,90,VMAPS,Cancelado,-
1186955,FTL,29/09/2020 07:00,29/09/2020 07:13,38,37,80,2038,SLIM_COMPANY,En Stage In,-
1186959,FTL,29/09/2020 07:00,29/09/2020 07:13,35,36,50,1694,SLIM_COMPANY,En Stage In,-
1187044,FTL,29/09/2020 07:00,29/09/2020 07:00,6,5,16,110,FLOKOGARCIA,En Stage In,-
1188623,FTL,29/09/2020 07:00,29/09/2020 07:18,1,1,24,41,SORA3085274,En Stage In,-
1188856,FTL,29/09/2020 07:00,-,50,0,5,281,BEE HOME,Creado,-
1192479,FTL,29/09/2020 07:00,29/09/2020 07:13,0,11,173,1282,SLIM_COMPANY,En Stage In,-
1193136,FTL,29/09/2020 07:00,29/09/2020 07:16,11,13,25,98,DIMAYOREOS,En Stage In,-
1194078,FTL,29/09/2020 07:00,29/09/2020 07:24,8,6,12,400,ELECHINOTECH,En Stage In,-
1199734,FTL,29/09/2020 07:00,29/09/2020 07:23,29,28,7,29,CROQUETAEXPRESSCDMX,En Stage In,cpg
1199981,FTL,29/09/2020 07:00,29/09/2020 06:54,1,1,2,65,VMAPS,En Put away,-
1203685,FTL,29/09/2020 07:00,-,5,0,3,185,BEST PAPER,Creado,-
1206011,FTL,29/09/2020 07:00,-,2,0,26,54,MOTOSPREMIUM SOLUCIONES,Creado,-
1210128,FTL,29/09/2020 07:00,29/09/2020 06:46,4,4,4,40,ALGODIVERTIDO,En Put away,-
1211124,FTL,29/09/2020 07:00,-,1,0,2,10,MOAL7288847,Cancelado,-
1211739,FTL,29/09/2020 07:00,29/09/2020 07:43,4,4,44,299,EMANUELMLSMEZ,En Recepción,-
1211790,FTL,29/09/2020 07:00,29/09/2020 07:18,1,1,3,23,YURIDIAMSOTOMARIN,En Stage In,-
1212930,FTL,29/09/2020 07:00,29/09/2020 07:38,2,2,4,68,STAYYOUNGCOMPANY,En Recepción,-
1213565,FTL,29/09/2020 07:00,29/09/2020 07:23,6,4,4,125,TECNO-LECTRO,En Stage In,-
1215171,FTL,29/09/2020 07:00,29/09/2020 07:14,2,1,56,223,LIGHT.PLUS.SPACE,En Stage In,cpg
1215183,FTL,29/09/2020 07:00,29/09/2020 07:14,1,1,4,19,LIENZOSBORJA,En Stage In,-
1217652,FTL,29/09/2020 07:00,29/09/2020 07:30,3,3,1,50,ALEKPSX,En Stage In,-
1217657,FTL,29/09/2020 07:00,29/09/2020 07:30,1,1,2,61,ALEKPSX,En Stage In,-
1217678,FTL,29/09/2020 07:00,29/09/2020 07:30,2,2,2,17,ALEKPSX,En Stage In,-
1217688,FTL,29/09/2020 07:00,29/09/2020 07:30,1,1,2,3,ALEKPSX,En Stage In,-
1218428,FTL,29/09/2020 07:00,29/09/2020 07:30,4,4,12,242,ALEKPSX,En Stage In,-
1218924,FTL,29/09/2020 07:00,29/09/2020 07:09,20,16,18,94,MANGUITOYCO,En Stage In,-
1218998,FTL,29/09/2020 07:00,29/09/2020 06:39,68,7,1,68,GRUPO RECSE,En Stage In,cpg
1068159,FTL,29/09/2020 08:00,-,54,0,71,1357,JOYAL ONLINE,Creado,-
1167727,FTL,29/09/2020 08:00,-,42,0,26,164,COBANIPA1,Creado,-
1171738,FTL,29/09/2020 08:00,-,8,0,85,554,IKR TECNOLOGÍA,Creado,-
1180685,FTL,29/09/2020 08:00,-,124,0,119,1426,SOLENAILS DISTRIBUIDORA,Creado,-
1186626,FTL,29/09/2020 08:00,-,30,0,119,3504,YAPANIZCEL,Creado,-
1190444,FTL,29/09/2020 08:00,-,3,0,1,150,APOLONIOVALDEZ,Cancelado,-
1192304,FTL,29/09/2020 08:00,-,85,0,31,682,SELLATODO,Creado,-
1193705,FTL,29/09/2020 08:00,-,360,0,8,350,KO BEAUTY,Creado,-
1195004,FTL,29/09/2020 08:00,-,100,0,24,443,ELECTRONICS.MEXICO,Creado,-
1195354,FTL,29/09/2020 08:00,-,4,0,2,150,ERGOSTOCK MX,Creado,-
1197672,FTL,29/09/2020 08:00,-,1,0,1,30,ANDRESERGOSTOCK,Creado,-
1199280,FTL,29/09/2020 08:00,29/09/2020 07:26,4,3,14,230,MEXICOGADGETS_,En Stage In,-
1205661,FTL,29/09/2020 08:00,-,2,0,2,35,ERGOSTOCK MX,Creado,-
1208617,FTL,29/09/2020 08:00,-,31,0,31,35,SIRFERRETERIA,Creado,-
1209283,FTL,29/09/2020 08:00,-,1,0,3,20,INSPIREGOODLIFE,Creado,-
1215369,FTL,29/09/2020 08:00,-,48,0,20,231,EHS SHOPS,Creado,-
1215751,FTL,29/09/2020 08:00,29/09/2020 07:47,40,6,48,735,MAGIA DIGITAL,En Recepción,-
1216110,FTL,29/09/2020 08:00,-,7,0,3,42,DCSTORE MEXICO,Creado,-
1216220,FTL,29/09/2020 08:00,29/09/2020 07:26,2,2,22,93,MEXICOGADGETS_,En Stage In,-
1216974,FTL,29/09/2020 08:00,-,6,0,3,6,SIRFERRETERIA,Creado,-
1157518,FTL,29/09/2020 09:00,-,25,0,29,149,MELI 0509,Creado,-
1157559,FTL,29/09/2020 09:00,-,30,0,15,340,LIÓN OFICIAL,Creado,-
1177914,Proveedor,29/09/2020 09:00,-,76,0,7,441,ACCESORIOSMAYOREO2011,Creado,-
1182642,FTL,29/09/2020 09:00,-,50,0,7,187,INNOBEAT123.MEX,Creado,-
1184716,FTL,29/09/2020 09:00,-,50,0,5,54,TECK-STOCK CONSUMIBLES,Creado,-
1186437,FTL,29/09/2020 09:00,-,42,0,47,791,CABLES -ELÉCTRICOS-DE-MÉXICO,Creado,-
1187223,FTL,29/09/2020 09:00,-,200,0,1,150,AG-WEB,Creado,-
1188015,Proveedor,29/09/2020 09:00,-,25,0,9,75,PSA COMPUTOYPAPELERIA,Creado,-
1188057,FTL,29/09/2020 09:00,-,30,0,3,500,GRUPO TELMOV,Creado,-
1189185,FTL,29/09/2020 09:00,-,23,0,21,1100,TIENDA CHIN,Creado,-
1193287,FTL,29/09/2020 09:00,-,1,0,1,236,GLINT.ONLINE,Creado,-
1194503,FTL,29/09/2020 09:00,-,30,0,7,555,FULCOLORTONER,Creado,-
1205437,FTL,29/09/2020 09:00,-,31,0,16,225,PINKY MASCOTAS,Creado,cpg
1210687,FTL,29/09/2020 09:00,-,332,0,12,332,GRUPO JINIM,Creado,-
1213835,FTL,29/09/2020 09:00,-,2,0,18,70,REBECASL,Creado,cpg
1214076,FTL,29/09/2020 09:00,-,3,0,7,74,CBDELTA9,Creado,-
1214981,FTL,29/09/2020 09:00,-,15,0,5,87,FERRETERA 144,Creado,-
1215353,FTL,29/09/2020 09:00,-,12,0,6,70,ECOM-MX2,Creado,-
1217019,FTL,29/09/2020 09:00,-,9,0,2,9,MIKELS POZARICA,Creado,-
1217341,Proveedor,29/09/2020 09:00,-,52,0,15,610,HUACALSUPERFOODSORGANIC,Creado,cpg
1218983,FTL,29/09/2020 09:00,-,24,0,1,24,KONTRAMUNDO,Creado,cpg
1219087,FTL,29/09/2020 09:00,-,1,0,9,24,EL FIESTÓN,Creado,-
999342,FTL,29/09/2020 10:00,-,1,0,67,384,LUCHOSCORP,Creado,-
1056076,FTL,29/09/2020 10:00,-,1,0,24,105,DOBBY PETS,Creado,-
1154623,FTL,29/09/2020 10:00,-,16,0,35,1669,RETRO-ROBOTN,Creado,-
1158473,FTL,29/09/2020 10:00,-,1,0,29,114,HOLOMEX HOLOGRAMAS,Creado,-
1182112,FTL,29/09/2020 10:00,29/09/2020 07:22,9,9,28,413,24X7_ONLINE,En Stage In,cpg
1186831,Proveedor,29/09/2020 10:00,-,369,0,112,2361,TOYSML,Creado,-
1187286,FTL,29/09/2020 10:00,-,1,0,9,35,IMPORTADORA ALEXRUIZ,Creado,-
1190517,FTL,29/09/2020 10:00,-,12,0,9,125,GOUTLETBUY,Cancelado,-
1191387,FTL,29/09/2020 10:00,29/09/2020 07:22,30,5,48,568,ONLINE_MAYOREO,En Stage In,-
1192860,FTL,29/09/2020 10:00,-,15,0,69,639,PALASSI OFICIALMX,Creado,-
1201230,FTL,29/09/2020 10:00,-,4,0,16,582,IMPORTADORAGT,Creado,-
1210902,FTL,29/09/2020 10:00,-,2,0,18,459,IMPORTADORAGT,Creado,-
1213902,FTL,29/09/2020 10:00,-,55,0,5,206,ASTOR WAREHOUSE,Creado,-
1214143,FTL,29/09/2020 10:00,-,25,0,5,135,IBUSHAK OFICIALES,Creado,cpg
1214346,FTL,29/09/2020 10:00,-,24,0,76,119,DISTRIBUIDORADEMOTOPARTESSA,Creado,-
1220693,FTL,29/09/2020 10:00,28/09/2020 15:30,1,1,1,1,VIDACARETIENDAMEDICA,En Stage In,-
1220758,FTL,29/09/2020 10:00,-,2,0,1,25,BIENESTARENATURAL,Creado,-
1140293,FTL,29/09/2020 11:00,29/09/2020 07:22,15,9,27,584,IMPORTEEK,En Stage In,-
1166729,Proveedor,29/09/2020 11:00,-,9,0,1,26,OCCPEC,Creado,cpg
1167401,FTL,29/09/2020 11:00,-,19,0,45,946,GRUPO CARNAVALLIA,Creado,-
1182604,FTL,29/09/2020 11:00,-,155,0,8,2000,MG DISTRIBUIDORA,Cancelado,-
1184031,Proveedor,29/09/2020 11:00,-,20,0,31,322,GRUPOCONOCIDOSADECV,Creado,cpg
1187218,FTL,29/09/2020 11:00,-,6,0,20,124,MAXIVENTAS MÉXICO,Creado,-
1188307,FTL,29/09/2020 11:00,-,19,0,60,1480,TOP.PRODUCTS,Creado,-
1190353,FTL,29/09/2020 11:00,-,100,0,100,565,PADISHOP,Creado,-
1190494,FTL,29/09/2020 11:00,-,7,0,19,353,BENÉFICA,Creado,-
1191975,FTL,29/09/2020 11:00,-,14,0,13,150,HAZLOTUMISMOMX,Creado,-
1192034,FTL,29/09/2020 11:00,-,43,0,15,220,FERETERAKIMURASADECV,Creado,-
1193969,FTL,29/09/2020 11:00,-,63,0,6,63,FERRETERIALALIBRA,Creado,-
1194069,FTL,29/09/2020 11:00,-,34,0,3,34,FERRE KUPER,Creado,-
1194099,FTL,29/09/2020 11:00,-,150,0,1,150,FERRE KUPER,Creado,-
1194118,FTL,29/09/2020 11:00,-,67,0,2,67,FERRE KUPER,Creado,-
1194773,Proveedor,29/09/2020 11:00,-,2,0,2,600,LIBREMERCADOCE,Cancelado,-
1194857,FTL,29/09/2020 11:00,25/09/2020 16:42,22,22,125,255,RAINBOW TOYS,En Problem Solver,-
1194912,FTL,29/09/2020 11:00,-,47,0,8,124,FERRETERIALALIBRA,Creado,-
1198465,Proveedor,29/09/2020 11:00,-,24,0,1,144,OAK-CAR-AUDIO-AND-ELECTRONICS,Creado,-
1205685,FTL,29/09/2020 11:00,-,6,0,2,6,NOBOURI SPORT,Creado,-
1209093,FTL,29/09/2020 11:00,-,50,0,1,50,FERRE KUPER,Creado,-
1214609,Proveedor,29/09/2020 11:00,-,15,0,33,319,PSA COMPUTOYPAPELERIA,Creado,-
1217017,Proveedor,29/09/2020 11:00,-,167,0,13,277,REFACCIONES INDEPENDENCIA,Creado,-
1218679,FTL,29/09/2020 11:00,-,19,0,24,779,LEYENDA ORIENTAL,Creado,-
1221104,FTL,29/09/2020 11:00,-,2,0,1,10,CONTOOL MX,Creado,-
1071619,Proveedor,29/09/2020 12:00,-,10,0,1,154,COOLMEX OFICIAL,Creado,-
1184019,FTL,29/09/2020 12:00,-,8,0,116,1106,FERRETERIAS MEXICO,Creado,-
1188747,FTL,29/09/2020 12:00,-,97,0,16,3535,VENTA-DE-TODO-Y-PARA-TODOS,Creado,-
1194179,FTL,29/09/2020 12:00,-,10,0,125,535,OFICIALESMELI,Creado,-
1198155,FTL,29/09/2020 12:00,-,60,0,3,60,FERRE KUPER,Creado,-
1205524,FTL,29/09/2020 12:00,-,20,0,171,666,AP HERRAMIENTAS,Creado,-
1210388,Proveedor,29/09/2020 12:00,-,4,0,18,568,ORDENA-MTY,Creado,-
1213503,FTL,29/09/2020 12:00,-,39,0,1,39,FERRE KUPER,Creado,-
1213890,FTL,29/09/2020 12:00,-,1,0,22,63,TRIBU ANIMAL,Creado,-
1213977,FTL,29/09/2020 12:00,-,30,0,3,139,MELITRONNIC,Creado,-
1217571,FTL,29/09/2020 12:00,-,5,0,54,157,EXPO SHOPS,Creado,-
1217671,FTL,29/09/2020 12:00,-,27,0,2,108,CLAPSA COMERCIALIZADORA,Creado,-
1217958,FTL,29/09/2020 12:00,-,6,0,38,216,JORGE_BIG_SALE,Creado,cpg
1220916,FTL,29/09/2020 12:00,-,15,0,4,80,GRUPO MARATON,Creado,-
1151212,FTL,29/09/2020 13:00,-,18,0,11,214,ASTRO ELEK,Creado,-
1164391,FTL,29/09/2020 13:00,-,4,0,90,489,BABY STORM,Creado,-
1172743,FTL,29/09/2020 13:00,28/09/2020 15:12,5,5,12,330,IMOBILE MEXICO,Cerrado,-
1186042,Proveedor,29/09/2020 13:00,28/09/2020 15:39,1,1,1,29,LAPTOPMEXICO,Cerrado,-
1191877,FTL,29/09/2020 13:00,-,1,0,38,1868,COMERCIALIZADORA CRACKEN,Creado,-
1194246,FTL,29/09/2020 13:00,-,10,0,27,162,TRAVELBLUE ACCESSORIES,Creado,-
1195215,FTL,29/09/2020 13:00,-,75,0,14,163,ORIENTAL FITNESS,Creado,-
1197979,FTL,29/09/2020 13:00,-,30,0,6,586,FIX FERRETERIAS,Creado,-
1201334,FTL,29/09/2020 13:00,-,5,0,3,146,PH NUTRITION,Creado,cpg
1210822,FTL,29/09/2020 13:00,-,186,0,21,186,PETS NUTRITION,Creado,cpg
1210862,FTL,29/09/2020 13:00,-,7,0,10,352,F2T,Creado,-
1213075,Proveedor,29/09/2020 13:00,-,15,0,3,70,VCTDGMEXICO,Creado,cpg
1214480,Proveedor,29/09/2020 13:00,-,0,0,2,392,UNIVERSALWIPES,Creado,cpg
1214487,FTL,29/09/2020 13:00,-,17,0,30,92,COMPAÑIA CYRNOS,Creado,cpg
1215990,FTL,29/09/2020 13:00,-,11,0,6,149,FIAL5019113,Creado,cpg
1221181,FTL,29/09/2020 13:00,-,1,0,2,2,SUDAR AYE,Creado,-
1221220,FTL,29/09/2020 13:00,-,2,0,7,7,JAMES.MX,Creado,-
1221266,FTL,29/09/2020 13:00,-,1,0,1,1,MIAPARKER,Creado,-
1221293,FTL,29/09/2020 13:00,-,7,0,9,9,SABELA.MX,Creado,-
1221380,FTL,29/09/2020 13:00,-,40,0,18,762,IBUSHAK OFICIALES,Creado,-
1221610,Proveedor,29/09/2020 13:00,-,10,0,21,58,ROAL8158723,Creado,cpg
1221876,FTL,29/09/2020 13:00,-,11,0,2,230,LUX SANY,Creado,-
847612,FTL,29/09/2020 14:00,-,1,0,2,500,LUCHOSCORP,Creado,-
1140600,FTL,29/09/2020 14:00,-,0,0,2,20,MUSICKID.FENG,Creado,-
1144297,FTL,29/09/2020 14:00,-,3,0,15,411,TATTOO SUPP,Creado,cpg
1164300,Proveedor,29/09/2020 14:00,-,35,0,55,2750,EMPENOSYOU,Creado,-
1172344,FTL,29/09/2020 14:00,-,27,0,74,840,BEATCARLOS,Creado,cpg
1182372,FTL,29/09/2020 14:00,-,2,0,54,243,DEGU6652187,Creado,cpg
1193957,FTL,29/09/2020 14:00,-,4,0,23,79,OFICIALESMELI,Creado,-
1196002,FTL,29/09/2020 14:00,-,11,0,3,70,GUXI9804444,Creado,-
1196003,FTL,29/09/2020 14:00,26/09/2020 06:16,5,43,26,432,GUSZM,Cerrado,-
1198937,FTL,29/09/2020 14:00,-,16,0,11,496,TATAI TIENDA,Creado,cpg
1200387,FTL,29/09/2020 14:00,-,120,0,12,377,COLCHONES DORMILON,Creado,-
1202906,FTL,29/09/2020 14:00,-,7,0,25,213,ALLERE_ROTGE.SUPPLIES,Creado,cpg
1204196,FTL,29/09/2020 14:00,-,17,0,4,830,GREENLANDEROFICIAL,Creado,-
1204338,FTL,29/09/2020 14:00,-,26,0,77,187,HISTOFARMA,Creado,cpg
1205858,FTL,29/09/2020 14:00,-,30,0,32,276,KANATAONLINE,Creado,-
1213348,Proveedor,29/09/2020 14:00,-,15,0,14,221,BINEYSMITHMXICOSADECV,Creado,-
1214316,FTL,29/09/2020 14:00,-,15,0,194,243,DISTRIBUIDORADEMOTOPARTESSA,Creado,-
1214554,FTL,29/09/2020 14:00,-,50,0,1,10,MELITRONNIC,Creado,-
1214747,FTL,29/09/2020 14:00,25/09/2020 19:45,1,4,1,600,PIVA2874720,Cerrado,-
1215219,FTL,29/09/2020 14:00,-,40,0,12,162,IBUSHAK OFICIALES,Creado,cpg
1215943,FTL,29/09/2020 14:00,29/09/2020 07:03,355,3,4,355,GRUPO RECSE,En Stage In,-
1217102,FTL,29/09/2020 14:00,-,2,0,9,94,NATURALCARE.MEX,Creado,-
1217305,FTL,29/09/2020 14:00,-,2,0,20,97,DEGU6652187,Creado,-
1217716,FTL,29/09/2020 14:00,-,1,0,2,20,SARI5848118,Creado,-
1219392,FTL,29/09/2020 14:00,-,10,0,1,400,AG TECHNOLOGY,Creado,-
1221150,FTL,29/09/2020 14:00,-,38,0,1,28,MELITRONNIC,Creado,-
1221236,FTL,29/09/2020 14:00,-,5,0,3,3,SERENDIPIA AYE,Creado,-
1222506,FTL,29/09/2020 14:00,-,30,0,2,33,VIDA-DIGNA,Creado,-
1222606,FTL,29/09/2020 14:00,-,10,0,1,29,MARQUÉS,Creado,-
1105100,FTL,29/09/2020 15:00,-,3,0,7,367,FREYJAMES,Creado,-
1154030,Proveedor,29/09/2020 15:00,-,6,0,3,99,GRANSHOPPING MEXICO,Creado,-
1173634,FTL,29/09/2020 15:00,-,4,0,9,785,FREYJAMES,Creado,-
1173635,FTL,29/09/2020 15:00,-,5,0,8,510,CHEAP MAYORISTA,Creado,-
1173737,FTL,29/09/2020 15:00,-,11,0,17,677,ALBERTLANE,Creado,-
1177969,FTL,29/09/2020 15:00,-,5,0,4,755,FREPLAY,Creado,-
1178041,FTL,29/09/2020 15:00,-,2,0,1,2,ALBERTLANE,Creado,-
1183010,FTL,29/09/2020 15:00,-,5,0,27,610,ALBERTLANE,Creado,-
1183015,FTL,29/09/2020 15:00,-,8,0,46,1128,LA SHOP.MX,Creado,-
1184498,FTL,29/09/2020 15:00,-,31,0,263,370,TLAKATISDERLDECV,Creado,-
1186801,FTL,29/09/2020 15:00,-,100,0,3,250,COMPRANATORMX,Creado,-
1188321,FTL,29/09/2020 15:00,-,20,0,49,2350,IMPORTADORA_ARCAM,Creado,-
1192651,FTL,29/09/2020 15:00,-,57,0,3,5500,-BARBYPINK-,Creado,-
1194480,FTL,29/09/2020 15:00,-,2,0,4,204,AQUAMAR FIT,Creado,-
1194537,FTL,29/09/2020 15:00,-,2,0,4,84,AQUAMAR FIT,Creado,-
1195180,FTL,29/09/2020 15:00,29/09/2020 07:22,6,6,18,210,CLICMANIA.COM,En Stage In,-
1195557,FTL,29/09/2020 15:00,-,2,0,4,185,AQUAMAR FIT,Creado,-
1211253,FTL,29/09/2020 15:00,-,5,0,3,26,DARK-HOP,Creado,-
1214327,FTL,29/09/2020 15:00,-,1,0,1,90,SEAAUTOS,Creado,-
1214426,FTL,29/09/2020 15:00,-,1,0,1,70,SEAAUTOS,Creado,-
1182049,FTL,29/09/2020 16:00,-,15,0,9,595,INVITASHOPPING,Creado,-
1183014,FTL,29/09/2020 16:00,-,6,0,5,1430,CHEAP MAYORISTA,Creado,-
1183199,FTL,29/09/2020 16:00,-,6,0,8,610,FREYJAMES,Creado,-
1184423,Proveedor,29/09/2020 16:00,-,6,0,10,241,GRANSHOPPING MEXICO,Creado,-
1185858,FTL,29/09/2020 16:00,-,13,0,5,13,GUGO CORP,Creado,-
1187934,FTL,29/09/2020 16:00,-,20,0,8,167,OKDEALMX SASDECV,Creado,cpg
1198110,FTL,29/09/2020 16:00,29/09/2020 06:39,50,48,37,335,GRUPO MARTIÑON,En Stage In,cpg
1200702,FTL,29/09/2020 16:00,-,1,0,1,249,STUFFSTORE.MEXICO,Creado,-
1202698,FTL,29/09/2020 16:00,-,12,0,5,320,GRECIA AUTOPARTES,Creado,-
1202733,FTL,29/09/2020 16:00,-,2,0,1,100,CAR_MART_MEXICO,Creado,-
1206566,Proveedor,29/09/2020 16:00,-,62,0,28,725,DPTLSADECV,Creado,cpg
1208655,FTL,29/09/2020 16:00,-,2,0,6,57,TECNOSTORE_MX,Creado,-
1209463,Proveedor,29/09/2020 16:00,28/09/2020 06:15,53,3,319,1421,CALZADO COLOSO,En Problem Solver,-
1210734,FTL,29/09/2020 16:00,-,0,0,11,258,ALIMENTOSSUALIASADECV,Creado,cpg
1214128,FTL,29/09/2020 16:00,-,1,0,1,10,SEAAUTOS,Creado,-
1214291,FTL,29/09/2020 16:00,-,2,0,44,900,ALFEG MAYORISTAS,Creado,-
1214464,FTL,29/09/2020 16:00,-,1,0,3,74,SEAAUTOS,Creado,-
1214511,FTL,29/09/2020 16:00,-,1,0,1,8,SEAAUTOS,Creado,-
1219477,FTL,29/09/2020 16:00,-,3,0,1,500,JSMANSHOP.MEXICO,Creado,-
1221515,FTL,29/09/2020 16:00,-,5,0,5,68,PACO TINTASS,Creado,cpg
1221555,SPD,29/09/2020 16:00,-,1,0,1,10,PRODINETPC VENTAS,Cancelado,-
1221790,FTL,29/09/2020 16:00,-,1,0,1,194,REMON.MX,Creado,-
1221824,FTL,29/09/2020 16:00,-,1,0,1,32,JINGTUFENG,Creado,-
1223375,FTL,29/09/2020 16:00,-,4,0,3,21,ERGOSTOCK MX,Creado,-
971794,FTL,29/09/2020 17:00,-,43,0,11,410,HANLESANITARIOSMX,Creado,-
1146744,FTL,29/09/2020 17:00,-,15,0,57,1015,MOVIL_SOL22,Creado,-
1177046,FTL,29/09/2020 17:00,-,80,0,4,220,ABEL5964594,Creado,-
1189448,FTL,29/09/2020 17:00,-,16,0,46,514,MOVIL_SOL22,Creado,-
1189615,FTL,29/09/2020 17:00,-,22,0,1,250,UNIVERSO HOMI,Creado,-
1192816,FTL,29/09/2020 17:00,23/09/2020 18:44,3,3,10,121,ALICUWA,Cerrado,-
1192914,FTL,29/09/2020 17:00,-,25,0,2,634,THEDEALSSTORE,Creado,-
1193824,FTL,29/09/2020 17:00,-,150,0,40,2454,CAZELSC,Creado,cpg
1193882,FTL,29/09/2020 17:00,-,184,0,3,7700,BESTTRADING,Creado,-
1196018,FTL,29/09/2020 17:00,-,4,0,19,178,NAGARSHOP,Creado,-
1199386,FTL,29/09/2020 17:00,-,50,0,20,200,HEMMERA,Creado,-
1210466,FTL,29/09/2020 17:00,-,100,0,34,950,RED.LEMON,Creado,-
1214649,Proveedor,29/09/2020 17:00,-,150,0,71,2430,FARMACIA OTC,Creado,cpg
1215835,FTL,29/09/2020 17:00,-,10,0,2,102,SIT GLOBAL,Creado,-
824811,Proveedor,29/09/2020 18:00,25/09/2020 17:57,1617,14,4,3118,TEMAKLAMEXMEX,Cerrado,-
1060088,FTL,29/09/2020 18:00,-,16,0,5,504,SINOMEX TRADE,Creado,-
1156742,Proveedor,29/09/2020 18:00,-,30,0,80,729,SPEEDO MEXICO,Creado,-
1157452,FTL,29/09/2020 18:00,-,50,0,42,1132,ELISAELINLEONVALENCIA,Creado,cpg
1161280,FTL,29/09/2020 18:00,-,200,0,8,82,CECOM84,Creado,-
1181987,FTL,29/09/2020 18:00,-,17,0,5,600,JUANJOLOPEZ2009,Creado,-
1182160,FTL,29/09/2020 18:00,-,850,0,10,870,CINSA OFICIAL,Creado,-
1194767,FTL,29/09/2020 18:00,-,60,0,34,511,WOWMARKET,Creado,-
1195000,FTL,29/09/2020 18:00,-,11,0,10,541,JOSECHACALOTUACHI,Creado,-
1195220,Proveedor,29/09/2020 18:00,-,100,0,134,1946,PLATAFORMASADN,Creado,cpg
1195406,FTL,29/09/2020 18:00,-,2,0,6,101,HERBOLAREA_TENANGO,Creado,cpg
1210450,Proveedor,29/09/2020 18:00,-,40,0,36,850,LAVASCONIA,Creado,-
1221538,FTL,29/09/2020 18:00,-,1,0,2,500,BOBOWYW,Creado,-
1157534,FTL,29/09/2020 19:00,-,18,0,19,143,KAYRA.OFICIAL,Creado,cpg
1162490,FTL,29/09/2020 19:00,-,8,0,13,780,BLACKSKULL TCG,Creado,-
1172391,FTL,29/09/2020 19:00,-,30,0,17,100,TOP-COLOR,Creado,-
1186424,FTL,29/09/2020 19:00,-,12,0,42,960,ECSHOPMASTER,Creado,-
1186769,FTL,29/09/2020 19:00,29/09/2020 07:16,3,3,19,261,GAMECENTER DISTRIBUTION,En Stage In,-
1187207,FTL,29/09/2020 19:00,-,1,0,92,731,IMPORTADORA ALEXRUIZ,Creado,-
1195169,Proveedor,29/09/2020 19:00,-,0,0,11,963,SUAVEYFCILSADECV,Creado,-
1197625,FTL,29/09/2020 19:00,-,100,0,6,1720,CAZELSC,Creado,cpg
1205301,Proveedor,29/09/2020 19:00,-,10,0,28,824,PLAZA ANIMAL,Creado,cpg
1206593,FTL,29/09/2020 19:00,-,4,0,33,428,MARIA BELA.,Creado,-
1217949,FTL,29/09/2020 19:00,-,5,0,46,207,DIGR8212458,Creado,cpg
1220681,FTL,29/09/2020 19:00,-,4,0,2,60,FERMENTMEXSDERLDECV,Creado,cpg
1221109,FTL,29/09/2020 19:00,-,20,0,1,400,IMPORTACION MAX,Creado,-
1221204,FTL,29/09/2020 19:00,-,4,0,1,15,FLRO2762574,Creado,-
1221303,FTL,29/09/2020 19:00,-,4,0,6,75,HEDOKORAKAA,Creado,-
1221360,FTL,29/09/2020 19:00,-,2,0,2,47,ZIQIDENG,Creado,-
1221637,FTL,29/09/2020 19:00,-,1,0,1,25,UTA.MX,Creado,-
1221726,FTL,29/09/2020 19:00,-,2,0,2,68,CONTINUARLOUIS,Creado,-
1222064,FTL,29/09/2020 19:00,-,1,0,5,325,OSCARICOTOSANTO,Creado,-
1222699,FTL,29/09/2020 19:00,-,28,0,57,467,COMERCIALIZADORA CRACKEN,Creado,cpg
1222752,FTL,29/09/2020 19:00,-,2,0,1,30,ARELINA PEREZ,Creado,-
1223060,FTL,29/09/2020 19:00,-,1,0,1,98,BOBOWYW,Creado,-
1060525,SPD,29/09/2020 23:00,-,1,0,67,424,IMPORTACIONES JAZMÍN,Creado,-
1115201,SPD,29/09/2020 23:00,-,1,0,4,4,BEDI1101060,Creado,-
1132565,SPD,29/09/2020 23:00,-,7,0,6,304,JOOCARSTOREMX1,Creado,-
1162656,SPD,29/09/2020 23:00,-,2,0,6,150,TICKERMX,Creado,-
